Country;Admin1;Admin2;ISO3;Admin2 Pcode;Admin1 Pcode;Month;Year;Events;Fatalities
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;August;2022;23;7
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;August;2022;38;162
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;August;2022;36;69
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;August;2022;2;2
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;August;2022;18;49
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;August;2022;21;38
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;August;2022;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;August;2022;4;4
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;August;2022;13;62
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;August;2022;27;19
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;August;2022;4;7
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;August;2022;8;83
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;August;2022;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;August;2022;0;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;August;2022;4;3
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;August;2022;4;8
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;August;2022;11;15
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;August;2022;2;8
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;August;2022;15;45
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;August;2022;7;35
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;August;2022;10;25
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;August;2022;52;201
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;August;2022;66;196
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;August;2022;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;August;2022;4;4
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;August;2022;12;6
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;August;2022;3;3
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;August;2022;10;8
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;August;2022;3;6
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;August;2022;14;28
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;August;2022;0;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;August;2022;13;24
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;August;2022;2;1
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;August;2022;24;56
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;August;2022;0;0
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;August;2022;1;3
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;August;2022;15;20
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;September;2022;2;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;September;2022;17;32
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;September;2022;0;0
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;September;2022;3;5
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;September;2022;0;0
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;September;2022;45;79
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;September;2022;77;233
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;September;2022;9;63
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;September;2022;14;1
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;September;2022;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;September;2022;4;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;September;2022;30;16
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;September;2022;4;3
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;September;2022;1;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;September;2022;16;13
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;September;2022;29;49
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;September;2022;15;32
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;September;2022;3;11
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;September;2022;3;2
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;September;2022;3;1
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;September;2022;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;September;2022;3;25
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;September;2022;23;83
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;September;2022;37;92
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;September;2022;25;5
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;September;2022;3;6
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;September;2022;6;8
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;September;2022;3;31
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;September;2022;12;7
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;September;2022;16;18
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;September;2022;0;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;September;2022;1;3
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;September;2022;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;September;2022;6;9
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;September;2022;10;8
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;September;2022;0;0
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;September;2022;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;September;2022;55;69
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;September;2022;14;16
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;September;2022;37;50
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;September;2022;27;24
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;September;2022;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;September;2022;0;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;September;2022;18;7
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;September;2022;30;40
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;September;2022;54;99
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;September;2022;7;6
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;September;2022;2;1
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;September;2022;14;16
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;September;2022;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;September;2022;3;1
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;September;2022;26;44
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;September;2022;18;14
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;September;2022;5;4
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;September;2022;11;17
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;September;2022;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;September;2022;0;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;September;2022;8;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;September;2022;1;1
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;September;2022;22;30
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;September;2022;1;1
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;September;2022;20;15
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;September;2022;9;6
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;September;2022;2;9
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;September;2022;55;148
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;September;2022;20;35
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;September;2022;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;September;2022;5;5
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;September;2022;20;5
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;September;2022;0;0
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;September;2022;5;9
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;September;2022;1;3
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;September;2022;11;73
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;September;2022;1;1
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;September;2022;23;38
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;September;2022;0;0
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;September;2022;12;15
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;September;2022;5;0
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;September;2022;0;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;September;2022;20;38
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;October;2022;1;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;October;2022;8;5
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;October;2022;10;9
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;October;2022;4;3
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;October;2022;2;3
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;October;2022;39;24
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;October;2022;62;130
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;October;2022;4;0
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;October;2022;9;0
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;October;2022;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;October;2022;4;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;October;2022;18;2
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;October;2022;2;0
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;October;2022;1;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;October;2022;12;7
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;October;2022;16;20
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;October;2022;28;53
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;October;2022;1;2
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;October;2022;5;6
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;October;2022;11;2
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;October;2022;1;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;October;2022;1;0
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;October;2022;16;8
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;October;2022;33;53
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;October;2022;17;12
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;October;2022;12;16
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;October;2022;7;6
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;October;2022;24;89
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;October;2022;5;9
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;October;2022;15;53
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;October;2022;0;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;October;2022;2;16
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;October;2022;1;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;October;2022;0;0
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;October;2022;8;4
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;October;2022;1;1
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;October;2022;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;October;2022;47;111
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;October;2022;24;68
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;October;2022;27;61
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;October;2022;38;22
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;October;2022;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;October;2022;0;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;October;2022;14;14
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;October;2022;19;24
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;October;2022;51;89
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;October;2022;7;6
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;October;2022;7;19
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;October;2022;15;83
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;October;2022;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;October;2022;6;11
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;October;2022;20;22
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;October;2022;18;13
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;October;2022;6;11
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;October;2022;3;4
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;October;2022;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;October;2022;2;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;October;2022;4;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;October;2022;10;9
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;October;2022;15;28
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;October;2022;7;20
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;October;2022;22;39
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;October;2022;25;4
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;October;2022;0;0
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;October;2022;70;171
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;October;2022;35;110
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;October;2022;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;October;2022;6;3
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;October;2022;17;7
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;October;2022;4;4
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;October;2022;11;26
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;October;2022;1;7
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;October;2022;23;91
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;October;2022;1;1
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;October;2022;20;39
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;October;2022;0;0
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;October;2022;22;49
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;October;2022;3;2
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;October;2022;0;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;October;2022;32;52
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;November;2022;0;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;November;2022;5;5
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;November;2022;6;11
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;November;2022;1;2
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;November;2022;3;30
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;November;2022;38;70
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;November;2022;104;295
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;November;2022;4;13
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;November;2022;7;11
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;November;2022;1;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;November;2022;0;0
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;November;2022;17;2
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;November;2022;3;0
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;November;2022;3;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;November;2022;9;16
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;November;2022;36;47
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;November;2022;12;33
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;November;2022;0;0
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;November;2022;0;0
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;November;2022;5;4
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;November;2022;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;November;2022;0;0
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;November;2022;10;1
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;November;2022;36;55
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;November;2022;12;0
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;November;2022;5;7
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;November;2022;4;5
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;November;2022;11;0
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;November;2022;6;13
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;November;2022;16;31
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;November;2022;0;0
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;November;2022;1;3
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;November;2022;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;November;2022;2;0
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;November;2022;11;11
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;November;2022;1;0
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;November;2022;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;November;2022;72;191
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;November;2022;23;61
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;November;2022;21;33
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;November;2022;27;14
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;November;2022;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;November;2022;4;12
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;November;2022;18;17
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;November;2022;19;17
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;November;2022;47;104
Myanmar;Bago-East;Bago;MMR;MMR007D001;MMR007;November;2022;7;11
Myanmar;Chin;Hakha;MMR;MMR004D003;MMR004;November;2022;6;7
Myanmar;Kachin;Mohnyin;MMR;MMR001D002;MMR001;November;2022;32;26
Myanmar;Kachin;Puta-O;MMR;MMR001D004;MMR001;November;2022;0;0
Myanmar;Kayin;Hpa-An;MMR;MMR003D001;MMR003;November;2022;8;24
Myanmar;Kayin;Myawaddy;MMR;MMR003D002;MMR003;November;2022;13;18
Myanmar;Mandalay;Mandalay;MMR;MMR010D001;MMR010;November;2022;21;21
Myanmar;Mandalay;Meiktila;MMR;MMR010D007;MMR010;November;2022;1;1
Myanmar;Sagaing;Kawlin;MMR;MMR005D011;MMR005;November;2022;8;7
Myanmar;Sagaing;Naga Self-Administered Zone;MMR;NA;NA;November;2022;0;0
Myanmar;Shan-South;Langkho;MMR;MMR014D003;MMR014;November;2022;0;0
Myanmar;Shan-South;Loilen;MMR;MMR014D002;MMR014;November;2022;1;0
Myanmar;Chin;Falam;MMR;MMR004D001;MMR004;November;2022;11;39
Myanmar;Kayin;Hpapun;MMR;MMR003D004;MMR003;November;2022;11;14
Myanmar;Mandalay;Nyaung-U;MMR;MMR010D005;MMR010;November;2022;1;1
Myanmar;Mon;Thaton;MMR;MMR011D002;MMR011;November;2022;30;34
Myanmar;Rakhine;Sittwe;MMR;MMR012D001;MMR012;November;2022;28;27
Myanmar;Sagaing;Mawlaik;MMR;MMR005D007;MMR005;November;2022;3;11
Myanmar;Sagaing;Monywa;MMR;MMR005D003;MMR005;November;2022;56;158
Myanmar;Sagaing;Yinmarbin;MMR;MMR005D009;MMR005;November;2022;20;37
Myanmar;Shan-East;Tachileik;MMR;MMR016D003;MMR016;November;2022;0;0
Myanmar;Tanintharyi;Kawthoung;MMR;MMR006D003;MMR006;November;2022;8;2
Myanmar;Yangon;Yangon-West;MMR;MMR013D004;MMR013;November;2022;8;4
Myanmar;Ayeyarwady;Hinthada;MMR;MMR017D002;MMR017;November;2022;3;0
Myanmar;Bago-West;Thayarwady;MMR;MMR008D002;MMR008;November;2022;7;7
Myanmar;Kayah;Bawlake;MMR;MMR002D002;MMR002;November;2022;2;1
Myanmar;Mandalay;Pyinoolwin;MMR;MMR010D002;MMR010;November;2022;26;67
Myanmar;Mandalay;Yamethin;MMR;MMR010D006;MMR010;November;2022;1;0
Myanmar;Mon;Mawlamyine;MMR;MMR011D001;MMR011;November;2022;28;59
Myanmar;Nay Pyi Taw;Det Khi Na;MMR;MMR018D002;MMR018;November;2022;0;0
Myanmar;Sagaing;Kanbalu;MMR;MMR005D010;MMR005;November;2022;23;82
Myanmar;Shan-North;Lashio;MMR;MMR015D001;MMR015;November;2022;9;21
Myanmar;Shan-South;Danu Self-Administered Zone;MMR;NA;NA;November;2022;1;0
Myanmar;Tanintharyi;Myeik;MMR;MMR006D002;MMR006;November;2022;44;137
Myanmar;Ayeyarwady;Myaungmya;MMR;MMR017D003;MMR017;December;2022;0;0
Myanmar;Chin;Matupi;MMR;MMR004D004;MMR004;December;2022;1;2
Myanmar;Magway;Magway;MMR;MMR009D001;MMR009;December;2022;4;14
Myanmar;Magway;Minbu;MMR;MMR009D002;MMR009;December;2022;4;1
Myanmar;Sagaing;Hkamti;MMR;MMR005D008;MMR005;December;2022;0;0
Myanmar;Sagaing;Katha;MMR;MMR005D004;MMR005;December;2022;22;96
Myanmar;Sagaing;Shwebo;MMR;MMR005D002;MMR005;December;2022;65;111
Myanmar;Sagaing;Tamu;MMR;MMR005D006;MMR005;December;2022;4;11
Myanmar;Shan-North;Kyaukme;MMR;NA;NA;December;2022;1;8
Myanmar;Shan-North;Matman;MMR;MMR015D007;MMR015;December;2022;0;0
Myanmar;Shan-North;Pa Laung Self-Administered Zone;MMR;NA;NA;December;2022;12;49
Myanmar;Yangon;Yangon-East;MMR;MMR013D002;MMR013;December;2022;18;2
Myanmar;Ayeyarwady;Pathein;MMR;MMR017D001;MMR017;December;2022;2;0
Myanmar;Ayeyarwady;Pyapon;MMR;MMR017D006;MMR017;December;2022;2;0
Myanmar;Bago-East;Taungoo;MMR;MMR007D002;MMR007;December;2022;16;30
Myanmar;Kayah;Loikaw;MMR;MMR002D001;MMR002;December;2022;17;37
Myanmar;Kayin;Kawkareik;MMR;MMR003D003;MMR003;December;2022;47;41
Myanmar;Magway;Thayet;MMR;MMR009D003;MMR009;December;2022;5;7
Myanmar;Mandalay;Kyaukse;MMR;MMR010D003;MMR010;December;2022;4;8
Myanmar;Rakhine;Kyaukpyu;MMR;MMR012D003;MMR012;December;2022;0;0
Myanmar;Shan-East;Monghsat;MMR;MMR016D002;MMR016;December;2022;0;0
Myanmar;Shan-South;Pa-O Self-Administered Zone;MMR;NA;NA;December;2022;1;0
Myanmar;Shan-South;Taunggyi;MMR;MMR014D001;MMR014;December;2022;5;2
Myanmar;Tanintharyi;Dawei;MMR;MMR006D001;MMR006;December;2022;37;48
Myanmar;Yangon;Yangon-North;MMR;MMR013D001;MMR013;December;2022;12;29
Myanmar;Bago-West;Pyay;MMR;MMR008D001;MMR008;December;2022;2;1
Myanmar;Chin;Mindat;MMR;MMR004D002;MMR004;December;2022;3;3
Myanmar;Kachin;Bhamo;MMR;MMR001D003;MMR001;December;2022;5;1
Myanmar;Kachin;Myitkyina;MMR;MMR001D001;MMR001;December;2022;7;5
Myanmar;Magway;Gangaw;MMR;MMR009D005;MMR009;December;2022;14;27
Myanmar;Nay Pyi Taw;Oke Ta Ra;MMR;MMR018D001;MMR018;December;2022;3;3
Myanmar;Rakhine;Thandwe;MMR;MMR012D004;MMR012;December;2022;1;0
Myanmar;Shan-East;Kengtung;MMR;MMR016D001;MMR016;December;2022;0;0
Myanmar;Shan-North;Mongmit;MMR;MMR015D008;MMR015;December;2022;11;1
Myanmar;Yangon;Yangon-South;MMR;MMR013D003;MMR013;December;2022;1;0
Myanmar;Ayeyarwady;Labutta;MMR;MMR017D004;MMR017;December;2022;2;2
Myanmar;Ayeyarwady;Maubin;MMR;MMR017D005;MMR017;December;2022;0;0
Myanmar;Magway;Pakokku;MMR;MMR009D004;MMR009;December;2022;78;136
Myanmar;Mandalay;Myingyan;MMR;MMR010D004;MMR010;December;2022;24;50
Myanmar;Rakhine;Maungdaw;MMR;MMR012D002;MMR012;December;2022;3;2
Myanmar;Rakhine;Mrauk-U;MMR;MMR012D005;MMR012;December;2022;1;0
Myanmar;Shan-North;Hopang;MMR;MMR015D006;MMR015;December;2022;0;0
Myanmar;Shan-North;Kokang Self-Administered Zone;MMR;MMR015D221;MMR015;December;2022;1;0
Myanmar;Shan-North;Muse;MMR;MMR015D002;MMR015;December;2022;7;6
Myanmar;Sagaing;Kale;MMR;MMR005D005;MMR005;December;2022;26;53
Myanmar;Sagaing;Sagaing;MMR;MMR005D001;MMR005;December;2022;44;78
