mention_week,median_tone,median_impact,mentions_count
2021-03-29,-6.81458003169572,-6.5,7
2021-03-29,-5.71108622620381,-10.0,12
2021-03-29,-8.32072617246594,-9.5,126
2021-03-29,-7.86026200873363,-10.0,829
2021-03-29,-5.97609561752988,-2.0,22
2021-03-29,-7.15909090909091,-5.0,17
2021-03-29,-7.34463276836158,-6.5,36
2021-03-29,-6.40522875816994,-6.5,87
2021-03-29,-5.74712643678161,-6.5,20
2021-03-29,-6.41821946169772,-10.0,94
2021-03-29,-6.31578947368421,-10.0,14
2021-03-29,-5.58558558558559,-4.0,7
2021-03-29,-6.62020905923345,-6.5,183
2021-03-29,-7.77777777777777,-10.0,19
2021-03-29,-6.13026819923372,-6.5,6
2021-03-29,-6.85002594706798,-10.0,104
2021-03-29,-6.25,-7.0,13
2021-03-29,-7.2562358276644,-10.0,68
2021-03-29,-5.19480519480519,-10.0,26
2021-03-29,-6.54911838790932,-5.0,29
2021-03-29,-4.87101669195751,-10.0,37
2021-03-29,-6.99588477366255,-7.0,10
2021-03-29,-8.33333333333331,-10.0,64
2021-03-29,-6.93333333333333,-10.0,20
2021-03-29,-11.0204081632653,-2.0,6
2021-03-29,-7.38916256157636,-10.0,6
2021-03-29,-6.06060606060606,-5.0,7
2021-03-29,-7.00854700854701,-5.0,54
2021-03-29,-13.013698630137,-2.0,16
2021-03-29,-1.73564753004006,-5.0,7
2021-03-29,-7.70031217481789,-10.0,8
2021-03-29,-6.92307692307692,-10.0,14
2021-03-29,-6.79738562091503,-10.0,12
2021-03-29,-7.1932299012694,-7.0,45
2021-03-29,-6.78294573643411,-10.0,7
2021-03-29,-5.89849108367627,-9.5,13
2021-03-29,-8.29562594268478,-10.0,24
2021-03-29,-7.83582089552238,-10.0,7
2021-03-29,-6.85249709639953,-10.0,20
2021-03-29,-7.09779179810725,-9.5,20
2021-03-29,-6.31578947368421,-10.0,13
2021-03-29,-7.34463276836158,-7.0,12
2021-03-29,-7.14285714285714,-6.5,92
2021-03-29,-4.96688741721854,-10.0,7
2021-03-29,-7.85413744740533,-7.0,164
2021-03-29,-6.0483870967742,-10.0,154
2021-03-29,-6.43153526970954,-10.0,1474
2021-03-29,-7.9155672823219,-10.0,12
2021-03-29,-8.4917617237009,-7.2,25
2021-03-29,-4.73083197389885,-10.0,196
2021-03-29,-6.92235734331151,-10.0,6
2021-03-29,-7.25925925925926,-5.0,37
2021-03-29,-6.47181628392484,-6.5,9
2021-03-29,-6.56934306569343,-10.0,8
2021-03-29,-6.19834710743802,-10.0,28
2021-03-29,-6.56934306569343,-10.0,13
2021-03-29,-10.8695652173913,-6.5,6
2021-03-29,-3.69127516778523,-2.0,25
2021-03-29,-5.59701492537314,-8.0,6
2021-03-29,-8.46774193548387,-2.0,11
2021-03-29,-6.76274944567627,-5.0,25
2021-03-29,-7.53012048192771,-9.0,30
2021-03-29,-7.85973397823458,-7.0,8
2021-03-29,-6.28571428571429,-10.0,19
2021-03-29,-6.79287305122494,-10.0,29
2021-03-29,-6.25,-7.2,68
2021-03-29,-6.47208121827412,-5.0,22
2021-03-29,-5.19323671497584,-8.0,8
2021-03-29,-6.45833333333334,-10.0,212
2021-03-29,-5.55207026348808,-10.0,32
2021-03-29,-5.74257425742575,-6.5,33
2021-03-29,-4.88466757123474,-6.5,15
2021-03-29,-6.43153526970954,-10.0,2600
2021-03-29,-6.57051282051282,-6.5,75
2021-03-29,-6.55270655270656,-10.0,43
2021-03-29,-5.30035335689045,-5.0,7
2021-03-29,-7.43380855397148,-5.0,11
2021-03-29,-6.66666666666667,-10.0,7
2021-03-29,-7.31707317073171,-2.0,10
2021-03-29,-5.12820512820513,-6.5,8
2021-03-29,-4.73790322580645,-10.0,6
2021-03-29,-7.73809523809523,-6.5,6
2021-03-29,-6.51387213510253,-8.0,166
2021-03-29,-7.40402193784278,-5.0,15
2021-03-29,-9.07668231611895,-2.0,6
2021-03-29,-5.24137931034482,-6.5,16
2021-03-29,-6.85483870967742,-10.0,79
2021-03-29,-5.90717299578059,-10.0,11
2021-03-29,-5.6338028169014,-2.0,10
2021-03-29,-6.71296296296296,-10.0,23
2021-03-29,-7.09342560553634,-5.0,10
2021-03-29,-10.1910828025478,-9.5,6
2021-03-29,-4.86486486486487,-6.5,28
2021-03-29,-4.92505353319057,-10.0,7
2021-03-29,-7.50853242320819,-10.0,6
2021-03-29,-7.29166666666667,-4.0,6
2021-03-29,-2.96096904441453,-6.5,6
2021-03-29,-3.83275261324041,-5.0,9
2021-03-29,-6.3013698630137,-5.0,9
2021-03-29,-6.85920577617329,-9.0,6
2021-03-29,-4.05759162303664,-4.0,6
2021-03-29,-6.90737833594976,-6.5,15
2021-03-29,-8.77697841726622,-5.0,7
2021-03-29,-5.35714285714286,-6.5,28
2021-03-29,-4.31034482758621,-5.0,12
2021-03-29,-6.28891656288917,-9.0,39
2021-03-29,-5.94059405940594,-7.0,58
2021-03-29,-6.43153526970954,-10.0,1038
2021-03-29,-6.22083981337481,-5.0,23
2021-03-29,-7.15990453460621,-10.0,117
2021-03-29,-7.22748815165877,-6.5,21
2021-03-29,-6.21572212065814,-7.0,58
2021-03-29,-4.94623655913979,-10.0,22
2021-03-29,-7.15909090909091,-5.0,51
2021-03-29,-6.02032838154809,-9.2,57
2021-03-29,-9.82019363762107,-10.0,8
2021-03-29,-5.5485498108449,-5.0,7
2021-03-29,-7.72357723577236,-2.0,6
2021-03-29,-6.99588477366255,-6.5,168
2021-03-29,-7.22394220846233,-10.0,9
2021-03-29,-8.29439252336449,-10.0,15
2021-03-29,-8.44748858447488,-10.0,146
2021-03-29,-6.28706998813761,-6.5,102
2021-03-29,-7.02947845804989,-8.0,7
2021-03-29,-8.46153846153845,-10.0,8
2021-03-29,-5.38172715894869,-8.0,23
2021-03-29,-7.36607142857143,-5.0,7
2021-03-29,-8.51808634772462,-10.0,418
2021-03-29,-7.00934579439253,-10.0,52
2021-03-29,-6.31578947368421,-10.0,10
2021-03-29,-6.72514619883041,-6.5,13
2021-03-29,-6.31578947368421,-9.2,44
2021-03-29,-6.60501981505944,-7.0,56
2021-03-29,-8.19277108433735,-9.5,17
2021-03-29,-7.85123966942148,-6.5,15
2021-03-29,-7.43405275779376,-6.5,13
2021-03-29,-5.54675118858954,-10.0,8
2021-03-29,-5.60747663551402,-10.0,26
2021-03-29,-6.84713375796179,-7.0,119
2021-03-29,-6.282722513089,-9.2,24
2021-03-29,-6.01589103291714,-6.5,152
