mention_week,median_tone,median_impact,mentions_count
2024-12-30,-8.08897876643074,-2.0,11
2024-12-30,-8.52173913043478,-10.0,6
2024-12-30,-6.54205607476636,-10.0,16
2024-12-30,-9.61538461538457,-10.0,7
2024-12-30,-6.70470756062768,-5.0,44
2024-12-30,-7.08333333333334,-10.0,18
2024-12-30,-6.55737704918033,-10.0,23
2024-12-30,-8.62998921251348,-10.0,66
2024-12-30,-5.26834071885771,-5.0,9
2024-12-30,-0.2053388090349,-4.0,9
2024-12-30,-9.75609756097557,-7.0,7
2024-12-30,-10.727496917386,-5.0,30
2024-12-30,-8.7281795511222,-10.0,6
2024-12-30,-8.02919708029197,-10.0,95
2024-12-30,-7.10382513661203,-4.4,12
2024-12-30,-6.37636080870918,-4.0,9
2024-12-30,-8.96551724137931,-2.0,6
2024-12-30,-6.10687022900763,-10.0,9
2024-12-30,-13.1868131868132,-9.2,13
2024-12-30,-9.03225806451613,-9.0,10
2024-12-30,-8.77976190476191,-7.0,18
2024-12-30,-6.88644688644688,-7.0,10
2024-12-30,-8.00000000000003,-10.0,6
2024-12-30,-7.43321718931475,-10.0,31
2024-12-30,-7.94392523364486,-10.0,9
2024-12-30,-6.82056663168941,-10.0,13
2024-12-30,-9.38215102974832,-10.0,14
2024-12-30,-6.18374558303887,-10.0,24
2024-12-30,-5.22028878193261,-5.0,8
2024-12-30,-6.36777128005198,-7.0,16
2024-12-30,-9.15032679738562,-10.0,12
2024-12-30,-6.84931506849316,-4.0,15
2024-12-30,-5.31400966183575,-5.0,38
2024-12-30,-7.01754385964912,-10.0,6
2024-12-30,-9.99999999999996,-10.0,24
2024-12-30,-3.92156862745098,-9.0,15
2024-12-30,-7.27272727272727,-4.0,14
2024-12-30,-6.19902120717781,-10.0,14
2024-12-30,-6.60721524118362,-9.5,19
2024-12-30,-7.64705882352941,-10.0,71
2024-12-30,-7.41687979539642,-7.0,6
2024-12-30,-7.23140495867768,-10.0,45
2024-12-30,-6.74157303370787,-10.0,99
2024-12-30,-8.11965811965812,-10.0,33
2024-12-30,-9.48795180722892,-10.0,8
2024-12-30,-6.55737704918033,-10.0,8
2024-12-30,-6.42201834862385,-10.0,9
2024-12-30,-5.88235294117647,-10.0,18
2024-12-30,-3.49253731343283,-9.2,8
2024-12-30,-6.34920634920635,-10.0,93
2024-12-30,-4.28015564202334,-10.0,353
2024-12-30,-8.71491875923191,-5.0,70
2024-12-30,-8.08897876643074,-2.0,14
2024-12-30,-9.79519145146923,-7.0,8
2024-12-30,-3.92156862745098,-2.0,6
2024-12-30,-9.81067125645439,-10.0,9
2024-12-30,-7.84313725490196,-10.0,6
2024-12-30,-7.28291316526608,-9.2,37
2024-12-30,-7.44985673352436,-10.0,18
2024-12-30,-7.10382513661203,-10.0,11
2024-12-30,-7.19424460431655,-10.0,12
2024-12-30,-6.44067796610169,-10.0,7
2024-12-30,-8.91608391608393,-10.0,149
2024-12-30,-7.5,-10.0,17
2024-12-30,-9.52380952380952,-10.0,8
2024-12-30,-7.61494252873564,-10.0,6
2024-12-30,-8.80829015544038,-7.0,6
