mention_week,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events,material_conflict_mentions_weighted
2017-09-18,Syria,Asia,20512,8899,3.279748838734577
2017-09-18,Iraq,Asia,14919,6754,3.425177470132106
2017-09-18,India,Asia,14454,9322,1.1186873386402867
2017-09-18,Mexico,North America,13558,4478,2.5265997975899857
2017-09-18,Spain,Europe,12813,5866,4.934141610199792
2017-09-18,Turkey,Asia,12789,5534,2.2205788786674616
2017-09-18,Bangladesh,Asia,11856,5404,2.5875743821233526
2017-09-18,Australia,Oceania,11356,3621,0.8572765051805928
2017-09-18,France,Europe,10057,3607,1.8659484300977092
2017-09-18,Iran,Asia,9964,4272,1.7119115747343203
2017-09-18,China,Asia,8904,3964,2.681151420074586
2017-09-18,Japan,Asia,8647,2192,1.104901366849226
2017-09-18,Ukraine,Europe,8279,5113,1.6338593476981125
2017-09-18,Pakistan,Asia,8276,4952,1.1027699710101238
2017-09-18,Philippines,Asia,7907,2815,1.2689635406498243
2017-09-18,Germany,Europe,7844,3559,1.7899992767205388
2017-09-18,Canada,North America,7820,3802,0.7879083975593091
2017-09-18,Nigeria,Africa,7001,4312,1.1325131347318644
2017-09-18,Afghanistan,Asia,5376,2095,1.1404137493040356
2017-09-18,South Korea,Asia,5063,2226,1.1748564363388565
2017-09-25,United States,North America,219442,62396,11.84811752884884
2017-09-25,Israel,Asia,28176,7307,3.0980233296045507
2017-09-25,Iraq,Asia,22741,9857,5.325052160597969
2017-09-25,Russia,Europe,22509,11625,6.813779139727514
2017-09-25,United Kingdom,Europe,20189,8337,2.27312771626651
2017-09-25,Syria,Asia,18866,9259,4.468131644896796
2017-09-25,Spain,Europe,17916,7688,7.547034587968503
2017-09-25,North Korea,Asia,16028,5399,3.652670675845196
2017-09-25,Turkey,Asia,13789,6210,3.133497592487689
2017-09-25,India,Asia,13719,7701,1.6947108515715106
2017-09-25,Afghanistan,Asia,12519,3709,1.8864516742414168
2017-09-25,Iran,Asia,11366,4374,1.648046605154027
2017-09-25,China,Asia,11297,4623,3.0771597590187443
2017-09-25,Ukraine,Europe,10739,5793,1.907104387566771
2017-09-25,Australia,Oceania,10003,2897,0.9931672119939556
2017-09-25,France,Europe,9623,3661,2.1582399589213606
2017-09-25,Canada,North America,7755,3665,0.7259373174712508
2017-09-25,Pakistan,Asia,7725,4309,0.7635937979743996
2017-09-25,Palestine,Asia,7446,909,0.27794609678033694
2017-09-25,Bangladesh,Asia,7100,3488,1.8420909414136615
2017-09-25,Cuba,North America,6958,1145,0.6025492157043644
2017-09-25,Germany,Europe,6454,3293,1.827134764401767
2017-09-25,Nigeria,Africa,6452,3823,1.4082176484576987
2017-09-25,Italy,Europe,6056,2461,1.024008103293505
2017-09-25,Philippines,Asia,5888,2216,1.2161367788561703
2017-10-02,United States,North America,338924,83089,23.80660311051993
2017-10-02,Myanmar,Asia,36078,4584,2.0073862475644333
2017-10-02,Russia,Europe,25914,12102,5.93663545383328
2017-10-02,Israel,Asia,25811,4985,1.5626294844993274
2017-10-02,Spain,Europe,24474,9862,9.466076877520495
2017-10-02,Syria,Asia,23417,10710,4.579768517900824
2017-10-02,United Kingdom,Europe,21338,8333,2.982390435104013
2017-10-02,Iraq,Asia,15084,6315,2.322243448907153
2017-10-02,India,Asia,13472,8220,1.1861462116890262
2017-10-02,Turkey,Asia,13158,6347,2.9322678478552917
2017-10-02,France,Europe,12462,5113,2.7498583665425076
2017-10-02,Australia,Oceania,11933,3667,0.7361659249192934
2017-10-02,Canada,North America,11359,4666,0.6167908663434332
2017-10-02,Philippines,Asia,11128,2934,1.2904774075862186
2017-10-02,Pakistan,Asia,10474,4820,1.1339735965042357
2017-10-02,Iran,Asia,7853,3133,0.9302222159418736
2017-10-02,Ukraine,Europe,7705,4774,1.3795033318954224
2017-10-02,Niger,Africa,7389,1274,0.9693773617657216
2017-10-02,Palestine,Asia,6479,638,0.21421810566207317
2017-10-02,Mexico,North America,6295,2778,0.7489183270335074
2017-10-02,Italy,Europe,5544,2812,0.9459808029448191
2017-10-02,Germany,Europe,5512,2771,1.796985934231492
2017-10-02,Saudi Arabia,Asia,5495,2861,1.4783337612310745
2017-10-02,Cuba,North America,5477,1693,1.2545218606793596
2017-10-02,Egypt,Africa,5388,2689,0.6033494883831053
2017-10-09,United States,North America,299821,74683,17.763818381707758
2017-10-09,United Kingdom,Europe,23107,8322,2.974912546025463
2017-10-09,Israel,Asia,22215,4983,2.0560657016664745
2017-10-09,Syria,Asia,21517,8623,3.8385512942429036
2017-10-09,Turkey,Asia,20187,9009,5.011675694616078
2017-10-09,Afghanistan,Asia,17323,3076,1.4217383540187243
2017-10-09,Canada,North America,16914,4302,1.036240231343273
2017-10-09,India,Asia,14736,8404,1.2794665713091558
2017-10-09,Russia,Europe,14692,8279,4.057570500477778
2017-10-09,Pakistan,Asia,14100,5682,1.0324831465708721
2017-10-09,Spain,Europe,13577,5853,6.438508197412578
2017-10-09,Myanmar,Asia,11795,1749,1.222545672797093
2017-10-09,Iraq,Asia,11783,5684,3.1429140779253593
2017-10-09,Iran,Asia,11408,4550,1.8550944444691992
2017-10-09,Australia,Oceania,10067,3328,0.6809553090685333
2017-10-09,Somalia,Africa,8621,2106,2.2901239783923097
2017-10-09,France,Europe,8417,3949,2.1774192215004335
2017-10-09,Kenya,Africa,8181,2902,2.902707026599997
2017-10-09,Ukraine,Europe,8100,4869,1.72268055924713
2017-10-09,Egypt,Africa,7453,3588,1.3196152172528843
2017-10-09,Nigeria,Africa,7076,3450,1.0332922661259258
2017-10-09,Germany,Europe,6187,2840,1.251859924815462
2017-10-09,Philippines,Asia,6053,2113,1.12748962781572
2017-10-09,Italy,Europe,6021,2923,1.1651877134288826
2017-10-09,South Korea,Asia,5900,2308,1.1641217077649546
2017-10-16,United States,North America,314900,74928,13.853626541443935
2017-10-16,Afghanistan,Asia,37372,10830,5.416190642100793
2017-10-16,Iraq,Asia,33610,11480,6.783687852227396
2017-10-16,Israel,Asia,29612,7159,1.8289105923222495
2017-10-16,Syria,Asia,27692,9421,3.1986383114059294
2017-10-16,United Kingdom,Europe,26741,8804,3.517610432033024
2017-10-16,Egypt,Africa,22471,8110,4.50623470892814
2017-10-16,Spain,Europe,19037,7026,7.5571673366633725
2017-10-16,Philippines,Asia,17756,5020,2.280436643400145
2017-10-16,Russia,Europe,15741,7840,3.3831134212335554
2017-10-16,Pakistan,Asia,12185,6176,1.3805080960543723
2017-10-16,Somalia,Africa,10650,2960,2.3407165063056543
2017-10-16,India,Asia,10591,6479,0.8055018511591003
2017-10-16,Niger,Africa,10196,1784,0.7268003487151394
2017-10-16,Turkey,Asia,10029,4996,1.795674301859209
2017-10-16,Australia,Oceania,9866,3480,0.7487210404038922
2017-10-16,Canada,North America,9856,4454,0.6407281573347482
2017-10-16,France,Europe,8670,4279,1.9069319795049722
2017-10-16,Iran,Asia,8399,3959,1.0294702287538489
2017-10-16,Germany,Europe,8123,3344,1.5010610227069698
2017-10-16,China,Asia,8094,3424,2.7366268255803936
2017-10-16,Mexico,North America,7580,3119,0.8204668758472693
2017-10-16,Ukraine,Europe,7564,4698,1.4903143477484702
2017-10-16,Chad,Africa,7319,419,0.2316192423338793
2017-10-16,Nigeria,Africa,6636,3896,1.097149836899411
2017-10-23,United States,North America,238515,68579,10.767120117670325
2017-10-23,Spain,Europe,25157,8123,9.130518457809217
2017-10-23,Russia,Europe,25101,11638,5.6474750069889765
2017-10-23,Israel,Asia,24339,6059,1.8598955224707252
2017-10-23,Syria,Asia,23403,8910,4.1180680225677015
2017-10-23,United Kingdom,Europe,21425,8178,2.4749476444551126
2017-10-23,Iraq,Asia,18197,8351,3.903512948358975
2017-10-23,Kenya,Africa,16776,4321,4.37047711753651
2017-10-23,India,Asia,12833,7782,1.0002512464720381
2017-10-23,Turkey,Asia,12421,5133,2.628849934408222
2017-10-23,Egypt,Africa,12206,4781,2.0658753996845247
2017-10-23,Australia,Oceania,11558,4262,0.894469320485298
2017-10-23,Ukraine,Europe,11026,6058,2.3349449943916616
2017-10-23,Afghanistan,Asia,10931,3614,1.8377601439664424
2017-10-23,Somalia,Africa,10478,2576,2.45239691842261
2017-10-23,Canada,North America,10416,4358,0.7553456296422195
2017-10-23,Philippines,Asia,10049,3832,1.7631897069079592
2017-10-23,Niger,Africa,8388,1990,1.2195215647548734
2017-10-23,France,Europe,8035,3586,3.001249377714987
2017-10-23,China,Asia,7779,3235,2.2951533911431246
2017-10-23,Nigeria,Africa,7768,4247,1.2404109686548193
2017-10-23,Pakistan,Asia,7538,4100,1.0592253605418063
2017-10-23,Iran,Asia,7079,3476,1.2453587349199107
2017-10-23,North Korea,Asia,6749,2080,0.6934777361205933
2017-10-23,Germany,Europe,6479,3275,1.6717499702037382
2017-10-30,United States,North America,295963,79556,16.83287204906868
2017-10-30,Russia,Europe,32246,12884,6.572816577040799
2017-10-30,Spain,Europe,29736,9337,7.7632848521979225
2017-10-30,Israel,Asia,26805,7490,2.2955099692684056
2017-10-30,United Kingdom,Europe,26228,9389,2.6475105142182764
2017-10-30,Syria,Asia,20088,9008,3.961072724965528
2017-10-30,Saudi Arabia,Asia,14233,3743,1.7428681965623443
2017-10-30,France,Europe,13745,4484,3.0540831553651184
2017-10-30,Belgium,Europe,13741,3959,2.385593384498167
2017-10-30,Iraq,Asia,13419,5683,2.196673647014563
2017-10-30,Australia,Oceania,12188,4140,0.9443476673860062
2017-10-30,Ukraine,Europe,11950,6637,2.0941882425508713
2017-10-30,India,Asia,11768,8020,0.9405175355032032
2017-10-30,Canada,North America,11654,4492,1.0892275376858396
2017-10-30,Egypt,Africa,11204,4381,1.4689209342053056
2017-10-30,Afghanistan,Asia,10765,3307,1.5132523959887947
2017-10-30,Turkey,Asia,10660,5227,1.8575199832046678
2017-10-30,Iran,Asia,8806,3662,1.2366975174725412
2017-10-30,Uzbekistan,Asia,8730,1617,0.8521066038889373
2017-10-30,Germany,Europe,8265,3275,1.3529477056394335
2017-10-30,China,Asia,7368,3613,1.316335343143294
2017-10-30,Yemen,Asia,7116,3648,1.8486639277725119
2017-10-30,Palestine,Asia,6768,653,0.21588018911023824
2017-10-30,Philippines,Asia,6681,2767,0.9421596716536415
2017-10-30,Japan,Asia,6645,2061,1.037009938619855
2017-11-06,United States,North America,422543,88415,22.144478201196332
2017-11-06,Saudi Arabia,Asia,27440,11043,4.9342715423434145
2017-11-06,United Kingdom,Europe,21496,9053,2.6158417233964215
2017-11-06,Russia,Europe,17799,9186,4.517333501895302
2017-11-06,Israel,Asia,17317,5138,1.4010650710259753
2017-11-06,Syria,Asia,14554,6975,3.3329441200516357
2017-11-06,Iran,Asia,13870,5494,2.0722096614195706
2017-11-06,India,Asia,13712,8806,1.4071781031410788
2017-11-06,Yemen,Asia,12784,5211,2.4114093908685956
2017-11-06,Spain,Europe,12754,5098,4.376333908814545
2017-11-06,Canada,North America,11631,4584,0.6605720757524783
2017-11-06,France,Europe,11283,4799,2.5251626077434275
2017-11-06,North Korea,Asia,10959,2594,0.9148744147191422
2017-11-06,Iraq,Asia,10676,4727,1.8145850511725696
2017-11-06,Japan,Asia,10504,3390,1.6599698131444331
2017-11-06,Ukraine,Europe,10381,5786,1.6161121365047513
2017-11-06,Turkey,Asia,10001,4471,2.570058815624134
2017-11-06,Australia,Oceania,9867,3496,0.8371310427039801
2017-11-06,China,Asia,9519,4150,1.8128599033738018
2017-11-06,Afghanistan,Asia,9069,3802,2.164376248586475
2017-11-06,Pakistan,Asia,8209,3806,0.9055225111210866
2017-11-06,Egypt,Africa,7968,2773,0.7743527939167176
2017-11-06,Philippines,Asia,7918,2982,1.4084862973848806
2017-11-06,Lebanon,Asia,7474,3442,1.4421859644779293
2017-11-06,Germany,Europe,7355,3551,1.337299286665599
2017-11-13,United States,North America,283521,72247,14.792994102664464
2017-11-13,Israel,Asia,27168,6760,2.0209190293016075
2017-11-13,Zimbabwe,Africa,18399,5424,7.621123212041731
2017-11-13,United Kingdom,Europe,18315,7502,2.398268733778407
2017-11-13,Syria,Asia,16247,7823,4.2716867418395355
2017-11-13,Russia,Europe,15970,8400,5.231691379813487
2017-11-13,India,Asia,13237,8201,1.0122367094157065
2017-11-13,Iran,Asia,12708,4547,2.762405910038705
2017-11-13,Iraq,Asia,10637,4538,2.6182999331047885
2017-11-13,Australia,Oceania,10550,3389,0.8567983156032416
2017-11-13,Saudi Arabia,Asia,9872,4655,2.268402713950423
2017-11-13,France,Europe,8854,4277,2.690787176120431
2017-11-13,Italy,Europe,8526,3276,2.003217803059095
2017-11-13,Philippines,Asia,8469,3056,1.272993746690773
2017-11-13,Ukraine,Europe,7763,4797,1.362766804494438
2017-11-13,Pakistan,Asia,7738,4072,1.063317312250715
2017-11-13,Canada,North America,7607,3574,0.47756972737283604
2017-11-13,Turkey,Asia,7329,3620,2.754475359494848
2017-11-13,Afghanistan,Asia,6923,3004,1.7026014569875223
2017-11-13,Lebanon,Asia,6887,2812,1.2528321769571686
2017-11-13,China,Asia,6813,3235,1.5222271911763068
2017-11-13,Egypt,Africa,6552,2618,0.8200510186700545
2017-11-13,Spain,Europe,6302,2948,1.3339886228421174
2017-11-13,Nigeria,Africa,6284,3762,0.8800264932789731
2017-11-13,Mexico,North America,5935,2751,0.9055362468875652
2017-11-20,United States,North America,200318,54760,10.388135844338745
2017-11-20,Egypt,Africa,49448,12600,13.954660538042942
2017-11-20,Israel,Asia,24011,6019,1.8727028234404302
2017-11-20,United Kingdom,Europe,22629,8197,2.937694292927423
2017-11-20,Pakistan,Asia,17887,6995,2.418167440031172
2017-11-20,India,Asia,17071,9227,1.0782277353278755
2017-11-20,Russia,Europe,16702,8091,4.416318106921074
2017-11-20,Syria,Asia,16366,6532,3.4160987150896247
2017-11-20,Serbia,Europe,12642,3089,4.268967403480452
2017-11-20,Ukraine,Europe,10695,5906,2.0809624743263546
2017-11-20,Australia,Oceania,10686,3664,1.0336834469653258
2017-11-20,Mexico,North America,10496,3172,1.0305281910101294
2017-11-20,Germany,Europe,9769,3906,2.282329380394927
2017-11-20,China,Asia,9434,4077,2.2756769064776305
2017-11-20,South Africa,Africa,9364,2679,1.519766396315172
2017-11-20,Nigeria,Africa,9030,4857,2.4675694687296037
2017-11-20,North Korea,Asia,8567,2376,1.9911058623782312
2017-11-20,Bosnia and Herzegovina,Europe,8564,2344,2.0417847314050968
2017-11-20,Saudi Arabia,Asia,8501,3420,1.4179842861783973
2017-11-20,Canada,North America,8320,3583,0.5445661306575998
2017-11-20,France,Europe,8114,3942,3.428384783076878
2017-11-20,Turkey,Asia,8089,4051,2.0479684752479588
2017-11-20,Bangladesh,Asia,7972,2934,1.353514591867644
2017-11-20,Zimbabwe,Africa,7820,2783,3.4215290702638104
2017-11-20,Iran,Asia,6865,3212,1.2284668615130858
2017-11-27,United States,North America,234538,66368,10.175668108931223
2017-11-27,Israel,Asia,30216,7883,2.6976758763040536
2017-11-27,United Kingdom,Europe,27441,8690,2.9620413006166
2017-11-27,Russia,Europe,25137,9940,4.934637366688469
2017-11-27,North Korea,Asia,22384,5722,4.734973635855781
2017-11-27,Syria,Asia,14338,6299,2.8811052083864745
2017-11-27,India,Asia,13354,8189,1.2367976304431938
2017-11-27,Pakistan,Asia,12091,6066,2.0398454135156694
2017-11-27,Turkey,Asia,11453,4811,2.5776414691856417
2017-11-27,Yemen,Asia,11178,4466,3.3528211599148166
2017-11-27,China,Asia,10811,4604,2.557299029974467
2017-11-27,Croatia,Europe,10447,2473,3.7454327907418747
2017-11-27,Canada,North America,10085,4042,0.6983205180706028
2017-11-27,Egypt,Africa,9979,5358,2.2273311253851085
2017-11-27,Australia,Oceania,9787,3567,0.9912613547937887
2017-11-27,Japan,Asia,9501,2780,1.5768658331731273
2017-11-27,Germany,Europe,9494,3579,2.0448813461359236
2017-11-27,Mexico,North America,9474,3086,0.6266170228591037
2017-11-27,Bangladesh,Asia,8057,3202,2.321618812987457
2017-11-27,Ukraine,Europe,7118,4708,1.6070555262395787
2017-11-27,Bosnia and Herzegovina,Europe,6853,1504,1.119015936963476
2017-11-27,Saudi Arabia,Asia,6524,3367,1.4888952271714198
2017-11-27,South Korea,Asia,6523,2714,1.4296198961931712
2017-11-27,Afghanistan,Asia,6511,2556,1.387399820289116
2017-11-27,Iran,Asia,6472,2919,1.064290166255993
2017-12-04,United States,North America,279056,74708,13.025230378394756
2017-12-04,Israel,Asia,127676,31909,23.549516396988835
2017-12-04,United Kingdom,Europe,23494,8787,3.087823509022348
2017-12-04,Yemen,Asia,21180,9114,5.239682785992451
2017-12-04,Palestine,Asia,17821,4782,1.9097836778607553
2017-12-04,Russia,Europe,17431,8189,3.5951056522632854
2017-12-04,India,Asia,13731,8272,0.9709356633906888
2017-12-04,Ukraine,Europe,13292,6470,3.1805809031775376
2017-12-04,Syria,Asia,12168,5600,1.8914645334778615
2017-12-04,Australia,Oceania,11363,3609,0.8145762185765614
2017-12-04,Iraq,Asia,11320,3459,1.3311399338381842
2017-12-04,Turkey,Asia,11280,4396,1.9349145625700588
2017-12-04,Canada,North America,10021,3875,0.5695564299607424
2017-12-04,Iran,Asia,9761,4080,1.7141341398449346
2017-12-04,Mexico,North America,8618,2914,0.6586764520924648
2017-12-04,Saudi Arabia,Asia,8073,3565,1.2419539294818407
2017-12-04,Pakistan,Asia,7596,3849,0.8143071730789374
2017-12-04,Malta,Europe,7235,1640,1.7054764508185634
2017-12-04,Spain,Europe,7161,2568,1.0753310872421697
2017-12-04,North Korea,Asia,6778,2449,0.923971617310114
2017-12-04,China,Asia,6724,3357,1.6038947393008667
2017-12-04,Philippines,Asia,6478,2457,1.057050368380529
2017-12-04,Germany,Europe,6300,2950,1.3490738215727962
2017-12-04,Egypt,Africa,6251,3287,0.826143701876452
2017-12-04,Japan,Asia,6134,2069,0.9958984925052408
2017-12-11,United States,North America,241399,67970,14.760715121577809
2017-12-11,Israel,Asia,89753,23611,15.434888328519364
2017-12-11,Russia,Europe,20629,9777,5.583304649097444
2017-12-11,United Kingdom,Europe,19003,7037,2.4489013782953437
2017-12-11,India,Asia,14847,8798,1.3366194947135785
2017-12-11,Palestine,Asia,14306,3353,1.1948823178823218
2017-12-11,Pakistan,Asia,11802,4615,1.6794684509771305
2017-12-11,Syria,Asia,11677,5987,2.284969525864373
2017-12-11,Australia,Oceania,10584,3562,0.9398124275770301
2017-12-11,China,Asia,9085,3839,2.255734851532351
2017-12-11,Bangladesh,Asia,9008,2952,2.236508671189681
2017-12-11,Ukraine,Europe,8216,4797,2.1778934649905946
2017-12-11,Nigeria,Africa,8171,3734,1.1269142398402663
2017-12-11,France,Europe,8170,3623,1.989302663304285
2017-12-11,Turkey,Asia,7690,3630,1.5750023146129088
2017-12-11,North Korea,Asia,6957,2170,0.8095887583967977
2017-12-11,Canada,North America,6952,3173,0.9376155199260373
2017-12-11,Yemen,Asia,6803,4216,1.944893332383145
2017-12-11,Indonesia,Asia,5733,1969,0.9130818244188805
2017-12-11,Iran,Asia,5592,2845,1.1062429025640566
2017-12-11,Iraq,Asia,5532,3073,1.3837843443255096
2017-12-11,Saudi Arabia,Asia,5345,2655,1.2450738717385852
2017-12-11,South Africa,Africa,5207,2228,1.4074585301478666
2017-12-11,Spain,Europe,5171,2539,1.2518067331921559
2017-12-11,Mexico,North America,5106,2583,0.7272601943381349
2017-12-18,United States,North America,219163,60846,13.806110994188522
2017-12-18,Israel,Asia,59977,15286,8.518490356203609
2017-12-18,United Kingdom,Europe,22827,7717,2.869579169231174
2017-12-18,Russia,Europe,18798,8899,5.700355037292062
2017-12-18,India,Asia,13606,7465,1.1076892387926427
2017-12-18,Australia,Oceania,13387,3947,1.54469414471793
2017-12-18,Turkey,Asia,10288,4524,1.9961394569617086
2017-12-18,Palestine,Asia,9821,2164,0.7462540346665766
2017-12-18,Ukraine,Europe,9646,5277,1.9211089822303562
2017-12-18,Mexico,North America,8896,3698,1.9756124484321052
2017-12-18,Egypt,Africa,8551,3991,1.4724304647570772
2017-12-18,Syria,Asia,8221,4445,1.865287457063457
2017-12-18,Spain,Europe,8109,3031,1.6052864700104479
2017-12-18,Afghanistan,Asia,8076,3098,1.7964110915255411
2017-12-18,Pakistan,Asia,7904,4195,1.5841902521521747
2017-12-18,Iraq,Asia,7718,4134,1.769490368647083
2017-12-18,China,Asia,7543,3840,2.7896716324216086
2017-12-18,Canada,North America,7461,3411,0.7394610174199012
2017-12-18,Yemen,Asia,7410,4329,2.2372638746889186
2017-12-18,North Korea,Asia,7209,2491,1.453267319749582
2017-12-18,France,Europe,6237,2961,1.8975709105293819
2017-12-18,Germany,Europe,6202,2690,1.6508177997937648
2017-12-18,Saudi Arabia,Asia,5965,3460,1.5155562024510052
2017-12-18,Philippines,Asia,5585,2247,1.1534969074853416
2017-12-18,Nigeria,Africa,5179,3245,0.846047737685887
2017-12-25,United States,North America,170806,46262,9.5757165694037
2017-12-25,Israel,Asia,44284,10570,4.981372275105553
2017-12-25,Egypt,Africa,30032,9045,7.8786810421957965
2017-12-25,Russia,Europe,23509,10017,9.507654625577892
2017-12-25,Afghanistan,Asia,21775,4815,4.1907373240956405
2017-12-25,Syria,Asia,16406,6963,4.032620825966895
2017-12-25,Iran,Asia,15644,5879,3.7731851226528073
2017-12-25,Turkey,Asia,13166,5614,3.562198911721646
2017-12-25,India,Asia,12690,7182,1.1663566400418024
2017-12-25,United Kingdom,Europe,10840,4701,1.4640069567319858
2017-12-25,Pakistan,Asia,10605,5478,2.386280493233796
2017-12-25,China,Asia,9937,4514,2.375067202787063
2017-12-25,Ukraine,Europe,8168,4501,1.8193489190612004
2017-12-25,Peru,South America,7028,3262,5.022840707622089
2017-12-25,Palestine,Asia,6905,1420,0.3620221971697162
2017-12-25,Yemen,Asia,6641,3882,1.8034754814262712
2017-12-25,Australia,Oceania,5991,2209,0.7055169670022212
2017-12-25,Mexico,North America,5948,2989,1.1445101384661156
2017-12-25,North Korea,Asia,5751,2148,0.8836020266299887
2017-12-25,Iraq,Asia,5712,3072,1.333733370566386
2017-12-25,Nigeria,Africa,5554,3177,1.3476123199473127
2017-12-25,Germany,Europe,5232,2057,1.286281825560693
2017-12-25,Philippines,Asia,4984,1982,0.9353950305859886
2017-12-25,Saudi Arabia,Asia,4974,2645,1.3219303258868493
2017-12-25,Canada,North America,4767,2107,0.4448756199263174
2018-01-01,United States,North America,203685,56855,14.132263281649854
2018-01-01,Israel,Asia,45039,10609,5.228595024262353
2018-01-01,Iran,Asia,36071,14240,13.048982218577038
2018-01-01,United Kingdom,Europe,18591,6258,2.5423535225979985
2018-01-01,India,Asia,16482,9177,1.3020508131597692
2018-01-01,Pakistan,Asia,16031,6522,1.763566788199728
2018-01-01,Syria,Asia,15978,6987,4.660227614798094
2018-01-01,Russia,Europe,15257,6809,4.672832131335135
2018-01-01,Afghanistan,Asia,10028,3902,1.9003343281970246
2018-01-01,Nigeria,Africa,9961,5757,1.970931444581346
2018-01-01,Turkey,Asia,8598,3636,2.018099206668739
2018-01-01,Australia,Oceania,8487,2917,0.7470934154501926
2018-01-01,Egypt,Africa,8278,4042,1.892572851083145
2018-01-01,Canada,North America,7148,3032,0.7171110315938758
2018-01-01,France,Europe,7128,3576,2.7417405536274337
2018-01-01,Ukraine,Europe,6493,3634,2.0468309695460976
2018-01-01,Palestine,Asia,5716,1215,0.3261092627778218
2018-01-01,Mexico,North America,5616,2839,1.2238720163916963
2018-01-01,China,Asia,5363,3095,1.7571600625130668
2018-01-01,Saudi Arabia,Asia,5296,2801,1.4716633435632334
2018-01-01,Iraq,Asia,5269,2203,0.675709555263557
2018-01-01,Germany,Europe,4819,2514,1.5725257824602912
2018-01-01,Yemen,Asia,4575,3017,1.4623986891993397
2018-01-01,South Korea,Asia,3501,1294,0.7794358306178916
2018-01-01,Brazil,South America,3351,1776,1.5473488138259521
2018-01-08,United States,North America,208825,64311,14.098249174127979
2018-01-08,Israel,Asia,39948,11697,4.591610776204299
2018-01-08,United Kingdom,Europe,24312,9067,4.444706419587241
2018-01-08,Syria,Asia,22032,10047,4.830688616960898
2018-01-08,Russia,Europe,17676,9502,5.559024951215422
2018-01-08,India,Asia,14372,8462,0.936273219185896
2018-01-08,Iran,Asia,14362,6096,3.489347405628823
2018-01-08,Pakistan,Asia,11588,6306,2.256916222354584
2018-01-08,Nigeria,Africa,10545,6293,1.597184872838394
2018-01-08,Turkey,Asia,9846,4879,3.316403499155152
2018-01-08,France,Europe,9087,3805,2.393470500789157
2018-01-08,Mexico,North America,8767,3926,1.7857890328783128
2018-01-08,Tunisia,Africa,8567,3563,5.2461844757168645
2018-01-08,Canada,North America,8289,3544,0.6372994629665882
2018-01-08,Ukraine,Europe,8001,4701,1.7320844017241113
2018-01-08,Germany,Europe,7127,3131,1.9098185139112847
2018-01-08,Palestine,Asia,6869,1945,0.428155951228421
2018-01-08,China,Asia,6767,3861,1.8440869903830301
2018-01-08,Australia,Oceania,6256,2558,0.6515000251704439
2018-01-08,Egypt,Africa,5993,3129,1.0357862908706361
2018-01-08,Yemen,Asia,4684,2957,1.4060063959149027
2018-01-08,Afghanistan,Asia,4324,2410,1.1379250986824343
2018-01-08,Spain,Europe,4239,1848,0.8774283076276574
2018-01-08,Italy,Europe,4207,2104,1.3568010991018211
2018-01-08,Iraq,Asia,4116,2112,0.5976588672145847
2018-01-15,United States,North America,216328,64676,11.829581118997574
2018-01-15,Israel,Asia,42062,11192,4.274689242506004
2018-01-15,Turkey,Asia,28133,11068,6.6801183687202625
2018-01-15,Syria,Asia,27130,11376,5.099730858273639
2018-01-15,Serbia,Europe,25951,4860,4.806794471049777
2018-01-15,Afghanistan,Asia,23565,5524,3.9563862695709235
2018-01-15,United Kingdom,Europe,21388,8140,2.7782481941683117
2018-01-15,Pakistan,Asia,17369,7624,1.9311522001043795
2018-01-15,India,Asia,17171,10233,1.0075768925460757
2018-01-15,Russia,Europe,16596,8324,3.6535145454695073
2018-01-15,Canada,North America,14985,5346,0.9438632569203408
2018-01-15,Nigeria,Africa,12264,6003,1.8220746118431574
2018-01-15,Palestine,Asia,10460,1395,0.35958503943973197
2018-01-15,Ukraine,Europe,9287,5039,1.6160428661394513
2018-01-15,Chile,South America,8785,1938,1.6612874762228003
2018-01-15,Germany,Europe,8748,3370,2.273843815078879
2018-01-15,Australia,Oceania,8602,3285,0.6378573996907592
2018-01-15,China,Asia,8451,4193,1.7461126857661182
2018-01-15,Iraq,Asia,8373,3578,2.1481913930576786
2018-01-15,France,Europe,8025,3936,2.100639674071638
2018-01-15,Venezuela,South America,7849,3645,3.838058126299172
2018-01-15,Mexico,North America,7042,2955,0.7546095324622514
2018-01-15,Egypt,Africa,6599,2680,0.7837304881016587
2018-01-15,Denmark,Europe,5273,1156,0.8852058198384529
2018-01-15,Myanmar,Asia,4772,939,1.402443582302161
2018-01-22,United States,North America,233065,67968,12.081463358275185
2018-01-22,Turkey,Asia,39516,15839,8.456818423283003
2018-01-22,Syria,Asia,35913,14393,6.51086296662111
2018-01-22,Israel,Asia,33154,6921,2.4989366002907385
2018-01-22,Afghanistan,Asia,27388,7725,4.4564202526537535
2018-01-22,United Kingdom,Europe,23221,7881,2.1846200802630635
2018-01-22,Russia,Europe,21610,9805,4.955083209704568
2018-01-22,India,Asia,17800,9753,1.6225597636713593
2018-01-22,Pakistan,Asia,14005,6783,1.8826765542902404
2018-01-22,Canada,North America,11817,4275,1.089009481532636
2018-01-22,Germany,Europe,11173,3995,1.9433154778566852
2018-01-22,Australia,Oceania,10885,3528,0.7312227456438728
2018-01-22,France,Europe,9104,4061,2.8792352333467517
2018-01-22,China,Asia,7898,3393,1.606205904511888
2018-01-22,Ukraine,Europe,7589,4731,1.3822898510524053
2018-01-22,Vietnam,Asia,7364,1191,1.224794760077429
